IsoWeeks,a flu,chest infection symptoms,cold flu,flu,flu nhs,flu pregnancy,flu stomach,flu symptoms,flue,man flu,symptoms of flu,what is flu,bronchitis symptoms,cold and flu,bronchitis,chest infection,colds,cough medicine,laryngitis,lemsip,pleurisy,sinusitis,fever flu,sinusitis symptoms,gastric flu,sinuses,tonsilitis,catarrh,coughing blood,coughing up,coughs,night nurse,Disease Rate
Iso Week 665,175.65292841785848,88.65341693903194,166.39109537436116,1664.9344326189655,54.33869513481924,39.20140827412107,44.30051962963676,245.0019091924498,382.6263437940658,68.91448403682968,73.53568812443011,44.45428087167204,41.46157512203166,81.02955101402635,284.1199424691632,431.76555017883913,200.03669700951465,124.41809962779968,103.14303745451272,86.03220857645913,141.3113374974998,183.00724293410343,30.08196859601724,36.49804239413566,35.22108165755507,95.28866739677368,72.78447234475892,57.73961774600512,64.79571925179452,111.21232089592736,103.7706106453246,86.93383393436605,3.326995197
Iso Week 666,199.59164096702173,67.10520540944161,216.43919299728464,1635.523783168837,39.72808612705912,33.35562149676637,50.74688476991143,290.37469714717616,484.0078974330432,71.83505051795792,75.85575972675322,56.36774929222473,41.045270679272456,125.7137585126063,241.9914617219092,503.0384658365935,281.5440453908793,139.49496115814017,122.83559296661213,121.24236138410656,192.44462839546577,229.31276152148877,49.64496145953196,43.08137633451636,38.99695018538088,124.9881534475118,77.46372323477827,75.58882273947783,90.80051833549784,148.1943303330775,110.40960469558708,92.5189979243062,5.102321965
Iso Week 667,190.73533352416797,85.89274319046028,240.4766616433401,1941.326445767511,57.55941557873107,44.900066528296456,63.7451805502087,401.7557767845839,431.9139870013731,65.02671039343362,88.59219149737235,62.344100071530825,55.02565780804283,117.91880240969314,303.7752206418419,667.1476001152496,277.74411614957364,135.36397684591176,150.61467201472638,136.06507073522968,171.774737110507,229.9708716376315,40.01718203457367,32.7818088193318,60.36933116803234,131.81927845076908,66.55429257974562,66.57870220187603,100.83684822288308,187.78693347295987,91.80541600853336,97.73973421789462,6.150051278
Iso Week 668,252.1731462980788,111.5553395521904,306.93564634708457,2343.8743041134726,73.05969852325451,55.55609157514554,68.3264722040906,484.1056979151246,384.644123893308,103.8748838993534,90.31575075001548,85.40910050338422,65.48975441221907,144.46582147242438,347.29725349146605,733.2842433264005,299.0156929804104,172.13886298450603,189.72374214432597,117.84292480532478,230.8680878815808,255.31799468080573,45.70032103409265,48.61168413939216,33.88437174647007,133.77746940295293,63.55882235977146,94.73402342886403,112.99169265149324,218.55092565104428,102.66708900291492,136.74243535114684,7.439434805
Iso Week 669,206.4393974301356,86.54842740451035,321.55149574643843,2197.940888151536,50.518126194077055,44.71119861050575,80.5843926679764,457.0775549485065,257.305049248976,74.77284324216726,102.63249415822747,69.78424432152981,80.36534491777935,234.61506134176224,392.2394700857333,706.9839087009566,309.68735932624804,191.7982802111077,178.65203827712782,157.08258474875157,232.56917166727,253.5604157198409,46.23940898282568,24.092396649289302,61.55852745443877,148.84790408405004,86.01922657408186,83.43228815159083,126.11128812866572,225.1901154593831,163.48878951004664,160.6023972946965,6.44156915
Iso Week 670,258.3992383085516,129.19953932482306,384.48995722472455,2412.3036507689053,73.90109946950074,50.47021076935327,73.24123856887003,503.4380458207465,266.23465433126734,104.5398045577701,116.89413515162138,81.53471481246906,81.08429923907504,216.4390180784564,446.91308104137306,810.7347095549679,350.4206143937172,186.8036552584516,145.17245159795445,166.16935156759448,248.32516039905627,316.12341194101026,54.53502926383284,34.466578731150435,52.92285409790963,184.51639323956857,71.52700247810787,93.2863654061506,117.42221231661284,251.581189875252,120.08381722990435,150.45531005917942,6.709622227
Iso Week 671,165.3464383930593,124.6339757959241,287.5945884222141,2221.5412355985945,66.3574696220423,62.355895123795605,42.0318497267314,517.8137734948285,378.6837698743566,90.81104396798098,125.25981432550968,67.31028265629786,80.38962207423414,164.40965433671255,426.9813538101037,643.6390685555947,291.6593222208473,173.7700613289553,141.06484098105122,126.67807042936604,311.8652378074317,276.2073105764904,36.06228484510249,44.934174646758215,47.62585552344233,154.87147864747638,65.46326615660422,87.45959259793192,92.48241499048308,203.33043909919687,119.39258589705538,167.85725887193195,7.395096174
Iso Week 672,171.12205958699542,71.19807807346255,184.6900830214429,1661.1396996914334,36.59864642982312,37.68546938829633,34.4070219190255,304.58715568543903,381.6809407819196,45.06387298078824,80.7934173693626,45.77246462596895,59.263992123659605,103.11636050430852,324.0046674934979,507.0421602556376,213.2129433265084,100.21180864129474,105.10650447113744,87.70796340882444,266.56603449091,257.062587096893,30.970752673723705,42.10393443501829,47.1128665514455,121.3745488636762,88.3081101557797,86.2087150878261,118.60257328108466,185.51995598789367,96.8682481515477,109.56847594632504,6.062688196
Iso Week 673,124.00783655536848,61.1437780592123,128.68630842060858,1302.5993823941078,26.25913938325833,39.12977395196756,48.63641579976958,214.8183640392709,373.4335912530421,45.956077249999865,55.30419311093988,42.83794822974278,29.232267484457008,87.91709659795347,219.47507805317443,401.3733571345592,209.0092727972649,88.1425478576937,96.30646038559766,82.35763781610831,161.5631891448507,214.54623876852,29.563880724632952,22.96586324950743,49.29998425788305,131.35186780412107,67.23888791680565,108.82361262090453,79.53846006349168,135.7096191166962,85.3213811564231,101.13895436445794,7.108469846
Iso Week 674,118.583229940346,59.69248439717676,166.74994702376466,1373.6526431591783,27.42914242636332,39.581802554263525,39.79005218959156,308.2669272318365,395.9399618748779,75.26409651046039,80.39810776691583,35.600982281214705,37.64293031102056,85.55601738827158,234.1022605563668,411.950508076449,174.42869230711813,89.45505947589062,124.0551555325354,60.362686134452055,194.64241422639589,196.54562655239096,43.38416924881205,28.906328052077747,47.310690934398,116.91143758733573,75.7586990229635,76.03796050282378,83.50705772582354,146.83722846195857,71.24847733003978,88.53660554394591,7.790943561
