IsoWeeks,flu,flue,bronchitis,chest infection,colds,pleurisy,sinusitis,tonsilitis,Disease Rate
Iso Week 569,788.5695400196265,204.4850623495988,163.0602075129249,219.6427202536396,109.04027823455031,82.83210196405558,134.45033088013972,70.65596840514412,6.558561877
Iso Week 570,669.9852961229319,232.10597718145144,126.20208680051516,211.72691075036187,100.5941701775156,82.14614953092305,153.35862398077782,62.20857012846159,7.263691102
Iso Week 571,626.7448300196282,239.96367049352003,154.97939279554333,192.1013737184113,122.59106328454251,98.04886395234864,210.3393276256698,56.40877444850446,10.08838618
Iso Week 572,597.626778962697,234.27726754109275,122.4877409121754,215.50412307308807,99.0216601203932,98.18827341863246,184.49468018481,44.93753886629667,13.48036826
Iso Week 573,521.6948687251303,197.2010732207996,124.48724450171136,216.111858094688,98.0760572563018,81.06023930222356,149.53443784860102,60.11757115654184,19.88207813
Iso Week 574,477.4641560927183,195.17111133005093,116.66794497370748,227.32273636322455,87.00603972605619,66.38244201449109,121.49766512554598,52.00100620357632,14.51974093
Iso Week 575,440.6770513942264,196.4149461210449,121.1247426873124,190.0618839206855,91.7558317298129,86.12692281885117,140.14817953248877,52.98191197424944,22.99319351
Iso Week 576,476.4265854910341,231.63122179951023,114.86873647827004,145.27516005053593,78.36143235450125,79.81080112833173,116.73550362182549,38.82804203000784,23.58117101
Iso Week 577,476.4060916897684,228.87820859660332,110.47045103600144,164.83341840003655,60.66284998882882,67.43190347421871,126.34182969285848,48.86064964794475,17.95784873
Iso Week 578,505.3894059334565,229.51246017236983,120.41191853638024,217.90437317821383,83.87140917281921,79.44380307670558,139.95803648274577,54.64109714451007,14.58078279
Iso Week 579,476.78973362947335,236.0738780825376,137.65758250067285,193.63925028666355,75.74200295071611,86.31361911729242,144.21348366480188,73.30544434902549,15.74737109
Iso Week 580,429.9916338151397,186.24928421336224,106.17888324344278,129.09732787339414,67.01343659342947,81.71319953125638,117.28512865892002,53.28940296090055,14.6492388
Iso Week 581,402.3726927775495,168.1083202659211,119.7219474993053,189.47500041278468,46.73604285858261,68.32446843530019,111.234453641359,54.43811202178782,18.95021731
Iso Week 582,324.50664056432544,178.7698497957904,65.4486961347652,153.06128776847612,51.09434039919415,78.01330059787382,86.87942867065568,49.63214681741597,15.66680892
Iso Week 583,341.5656776466467,221.4814503009413,67.73558418729966,133.77729682005494,37.89944062748325,66.6341426746026,100.9237760925734,57.34885130819555,15.51948918
Iso Week 584,322.936637121716,247.5969840134545,79.01045450121305,150.42833631633374,49.89413348233365,90.87786248381448,103.48150472567876,41.28099729719702,13.75327826
Iso Week 585,439.6660712246936,239.6480539453501,86.99809885635807,139.13231957208987,42.50073016513578,84.64614726087204,118.01928093500904,54.82429895274793,12.50417165
Iso Week 586,414.6419308655499,281.77818448014153,65.53553222425559,122.20079928617336,62.034862982390166,78.01045842545697,118.64582198422204,48.90766783349766,12.40557346
Iso Week 587,449.3952509416008,267.34679103321935,85.19038381444854,129.30024289679017,49.90138890150464,98.2782905698099,105.6125670944389,40.21464855107492,12.76097369
Iso Week 588,363.2215716148056,223.25130205302585,75.15120625893408,145.25326441409672,67.06440180868745,62.40941221929005,116.98201644354204,45.64276136973084,10.12225238
Iso Week 589,557.6966340850331,272.7697462456968,73.23000322089074,158.6048800647652,61.52326184500061,63.77530910199444,113.16965153954958,46.03296516056124,10.15830314
Iso Week 590,615.5316108533907,295.0900934088746,95.22098143622505,173.78630809611195,99.46130814785874,88.79006288800865,104.13227182056484,39.428328433751965,8.309091308
Iso Week 591,1007.6730676479024,398.4987928550542,105.74106489241508,200.5823433450112,149.29592943485585,82.0549508512621,127.0988269098326,52.6618656708406,5.089180272
Iso Week 592,1385.924204962068,443.7597104697881,133.5863814111396,209.72688697037387,212.22286446010995,86.54982509190695,141.5219712592158,45.17741722004069,5.442663484
Iso Week 593,1513.250373437661,414.03544651314536,128.40402968270578,259.38734186976984,235.81713845193968,116.42184816114062,156.30682492018133,63.32829974049183,3.429093631
Iso Week 594,1796.070776779275,368.72698044275273,169.70767937286504,284.4781054734107,201.34158131967348,111.53267320740422,178.82386542663963,65.79586890229311,4.260293499
Iso Week 595,2143.982198341079,406.2823607880943,117.2166914594454,301.5593043013247,159.57508475679188,121.51910545815932,187.7345698241304,56.55342626960235,3.689908751
Iso Week 596,2299.517885229809,547.5519874377245,139.81649649462307,249.0971202586383,167.83203114293025,132.77254914088306,131.26143926443245,52.00368161145486,2.18105838
Iso Week 597,2066.0149380565604,484.407844580573,164.32628532279364,245.6003124240765,150.44671099902547,124.37051989704251,158.3358521231866,58.1439452949899,3.294213479
Iso Week 598,1999.0330708725764,479.1588690236316,149.7650036723706,274.2519326114738,126.67555458398704,98.06858040566436,135.36285561584776,39.54559371943254,1.970715173
Iso Week 599,1644.8050863320652,427.35590115141576,145.91771637585344,250.5721497311117,113.06890192893243,102.28203399280407,184.74089711969737,56.24195036946361,2.026681477
Iso Week 600,1633.4803399358725,524.274263137162,171.6261626475854,298.76519630260475,137.62049979614326,133.83515024203808,148.74486950038093,54.43884771365547,1.970654386
Iso Week 601,1500.668101602949,509.5255691463413,160.716138432421,269.49480544554774,134.88478768551718,120.28506026734809,166.55378069526506,68.30084461579659,1.570214474
Iso Week 602,1445.461867362459,526.8906193382483,211.79070786812977,301.4262193686752,151.73842887950926,125.36320921977078,160.7482004322189,46.45348552906415,1.709922724
Iso Week 603,1422.7524432284902,509.2374047860207,198.69886325824896,277.26593167417934,171.93675858533857,142.14463946332788,158.87736543830437,60.423597406908,1.3150414
Iso Week 604,1364.39008246734,479.3456963759073,232.01848061842296,309.3466528954704,192.1809061909186,148.26844846307517,177.645537225849,66.18555537904493,1.466240882
Iso Week 605,1385.5553736506267,501.5274962017814,245.4222099026016,341.4775416327104,174.3111699599665,129.331533881104,207.97557877427192,48.92672297389156,1.506416906
Iso Week 606,1332.394254378081,464.0483748056926,283.82353032159773,388.16338530514525,160.96554665279493,148.12387980478465,219.1721043861328,51.52802547889166,1.651341063
Iso Week 607,1249.685529093065,357.74068941854523,274.8631837639743,442.3085006443579,179.3320907901428,171.1940752748791,227.32833385078015,59.64093038756719,1.902172591
Iso Week 608,1035.4963014856485,245.7097814781765,259.43071387693533,412.1441130060421,198.3217797827972,175.09535674164917,195.6400293248135,63.5546709593641,2.197091137
Iso Week 609,1097.4987344110411,239.84367009288732,314.6062551298959,403.3927959612759,226.6700166229905,162.92043445283736,249.03393150080507,67.5133801519319,1.622318187
Iso Week 610,1169.893443155076,272.9551668989065,294.3565978453907,448.7544167435073,209.37379568432735,189.9811929083257,257.9396104326517,55.39354682208232,1.956701748
Iso Week 611,1006.9119549520276,326.41948371656883,261.3462249632607,377.5559988229707,167.75254685207057,200.44254374964663,281.24992759530613,60.31508141665331,2.449025288
Iso Week 612,911.0939086609048,394.1082892667932,192.13714490970236,280.0796075938269,157.78908291126214,163.8940810111258,203.0755278389863,69.07146688078788,2.932916547
Iso Week 613,1004.2971694941346,395.3087682670189,227.86294778000047,322.4833280814574,166.77671864107245,153.7508478157916,190.34270087976552,70.43327885515653,3.830570902
Iso Week 614,1194.4963182400966,364.7396768635549,210.77311740446265,301.78561734857766,172.69583226228764,158.03200669491267,192.24392615714643,66.69900739795992,4.775549188
Iso Week 615,1153.3851902117194,363.0490067840144,173.01117091150203,336.568674687162,180.1016546941953,145.93556643699836,204.5559628342742,82.2988574725522,5.546415821
Iso Week 616,1098.582455346919,373.3468817124967,204.6143653251619,401.7011773119945,182.0960409140873,171.62091601990036,239.6513050576102,53.6694769602718,6.495522307
Iso Week 617,1182.605178118058,345.6833972082836,188.89587447314895,336.0054768234121,183.8534847827443,152.33065301633818,186.4514395063904,76.06183272651822,6.546896963
Iso Week 618,1078.0571864158817,321.2699013163695,207.56978238719856,347.80962562033125,152.82284486517048,143.12322956001887,226.9959386177156,78.83775738418562,4.996233931
Iso Week 619,1117.0729413531292,317.3902793040371,229.20937017535115,347.9746973631283,137.57220405485037,154.73133052955134,215.19473032265657,86.81428401504083,5.924850208
Iso Week 620,1110.2002455594563,292.21248420652057,209.24655561018983,351.0708691174173,153.29757722341978,135.20658251471122,214.62119500327435,71.41336380503903,6.324389076
Iso Week 621,1016.2512651737044,299.8776829135039,214.17690403592175,341.795519199049,123.77340863542994,132.95243341465587,214.07510986428196,77.53569262399219,6.892919753
Iso Week 622,930.855791879966,276.2965409524192,225.01769012372992,335.6649335457045,143.02617230549177,126.52132823048998,208.45061200756945,74.79882486721075,8.904354689
Iso Week 623,871.1201792597258,265.16036645655964,204.41146931293687,354.4820070628078,111.02149966783392,147.54053907685278,204.51275588940047,50.692183085345775,7.706908746
Iso Week 624,882.7929017402438,265.51601773427785,176.47896794589866,334.2664843030211,140.83603673072466,144.26969878143953,206.3806928041928,66.98035611121959,9.431818135
Iso Week 625,805.034049313729,259.8091621637127,169.21026291966857,335.1578808004592,120.68524418890668,109.23893448700184,174.1695840153287,64.55715735285246,8.292423367
Iso Week 626,819.3685934732958,285.7486119986209,188.25150888328156,305.6544921148697,136.40556886675762,112.446505521869,208.00709005208788,61.93003267100683,6.641474187
Iso Week 627,673.394238946389,211.44957067177103,159.01939672561798,288.27950475634896,137.3771821346405,113.94326111668906,192.82804962367277,63.87907375368987,7.471242158
Iso Week 628,740.428505772065,232.59238114114888,173.26215307797725,303.0587354058415,108.1728711264818,106.33856205377391,184.15235962506,78.3121601684386,13.37814602
Iso Week 629,694.6113662519223,257.81529878480035,150.47154707615826,280.5804360570223,111.39425348221197,144.24697107225236,181.03823147269983,75.44580065791142,12.01652272
Iso Week 630,636.8302083433393,209.1641572708725,141.4348718775914,285.8050235363982,94.2484431911004,113.79986262174027,150.73749875530913,47.16013962384834,14.80676749
Iso Week 631,643.2546776825566,237.3318996807498,156.2564796946221,267.493777571592,128.02010020595878,119.4422359358507,131.5545709488565,56.05781633535712,17.18263326
Iso Week 632,557.3741900742937,212.55961912285483,128.27733987059605,227.4237194725255,98.90999880508134,112.22461718368208,145.16843651543894,52.14517387643432,17.92092572
Iso Week 633,579.6494447878594,241.2971780256569,105.27032286907888,225.61179831123872,99.64023663074028,115.03778399258594,157.50452554600926,54.66490455850855,17.81282915
Iso Week 634,541.9432855854432,234.62654149289008,152.87357814568273,261.08740702711924,73.47304334330872,101.9785181627817,165.43469427697846,58.61611273997348,15.48178429
Iso Week 635,550.7301272917961,217.9025665319469,123.14263261711824,255.23187081469183,120.47750956915203,97.1521755430358,148.4203379280929,71.4272010145192,18.51895779
Iso Week 636,563.1069600320045,253.66229947947272,118.36429843801383,198.19497413471703,83.90065607656959,74.04653302537703,142.7355367185216,42.13719626817312,21.40302598
Iso Week 637,440.6726736022201,210.32869871958675,117.87432944880138,207.1270598071232,61.44566418881097,124.21356975725446,166.1596572406093,52.26150255008525,22.80987211
Iso Week 638,475.0305593846823,219.9380831398817,110.32189831647813,235.0161335912512,68.0568030006779,102.30603620212293,123.0756120767909,54.12492779486912,26.25032865
Iso Week 639,426.1452085675899,201.6792145851389,120.79402961628466,220.2846539001337,65.91887370401561,102.64046838706372,165.5370734732664,65.755962633452,20.79700048
Iso Week 640,610.8505769106583,280.70566952715546,92.59617422460693,223.9797949005402,75.7940347092515,85.06948639623076,156.72209445961334,56.48641724035184,19.59976258
Iso Week 641,525.297387657677,219.325007073434,97.63638688571923,223.01916468788835,66.94818415021028,104.32606174612518,138.11295400027177,62.97861020495007,16.73444394
Iso Week 642,453.0900868589088,219.78026945392588,97.51653395924085,211.7533969354693,58.34848119663685,90.16742501420772,130.0139699473392,65.19432644368237,13.12575592
Iso Week 643,510.5683399281892,251.65089429745305,120.44282758526046,176.4672728140617,56.71597857723719,87.28387303749192,115.86353028677064,62.16188756743119,7.707486159
Iso Week 644,448.4596437964529,257.4408617040054,88.39917868825391,201.49658713524795,48.93968234887188,66.66784921829566,108.2860638333177,38.828859092236335,7.448106988
Iso Week 645,575.2515007853339,248.80298955857572,81.96210535750508,182.3373159577254,51.39983022274438,73.28762323695823,93.4141792277424,50.356718761262,5.159200873
Iso Week 646,523.5469635135275,296.296667293229,111.16864670255468,169.3668076223776,48.00432620868831,68.54088134162585,136.16965547837052,39.24652598712262,5.029618634
Iso Week 647,504.7984482935787,311.545525582365,110.17998626037102,200.68082844109765,69.14146504436177,92.89784371197108,99.32118139486995,65.72356688313319,4.2248313
Iso Week 648,568.6205431224787,342.6032020125475,87.34611746689411,147.56020509474112,63.66044087469853,80.03458551093316,119.9345258649848,35.94365168265035,2.751430744
Iso Week 649,573.1248774852345,362.2191079793646,85.04315196382811,198.626365734363,89.29031817638592,90.50652114743242,132.07205722262378,49.66622824314701,2.822476492
Iso Week 650,646.1510841013024,288.51449112885905,82.62692680219781,178.57824320359035,86.17047827558949,69.26905825380673,115.3943728357036,47.65034915036336,1.67751178
Iso Week 651,770.0045019428344,283.8688468276159,115.05041270002955,192.09355088444607,88.53827007507125,69.56725556214855,144.41247217681715,62.37531931718593,2.288419971
Iso Week 652,883.3597549849243,352.9036780049094,137.03762459156763,248.5030858945688,145.33931252499238,86.98777280233493,145.8876075392507,68.67818494780865,1.633702187
Iso Week 653,1112.0140657865534,356.5093663731409,128.20086947738372,261.4035888295178,162.19495602716475,70.8470370402235,152.8440963506786,53.54049139434789,2.276344898
Iso Week 654,1530.317881198595,418.3223568044211,146.29925327280034,283.3576955081779,170.72173904678047,90.83185186723692,134.15432249766377,43.33762542642434,2.440216792
Iso Week 655,1851.6262044234409,389.113033393984,153.88366773927677,296.7008093576142,195.2513173994852,126.39576731256308,141.16621330849844,83.81257122088982,3.106347485
Iso Week 656,3008.738349194376,541.7761243787571,163.09826883624152,328.3246221559425,208.2273042391816,133.68325989141672,152.76877932158192,63.358622921548445,1.587879299
Iso Week 657,2875.250251013873,477.2531411552415,165.86788106799685,393.6972973097309,178.00359098098232,151.73610441453016,174.50595764795284,46.30491309369025,2.474290445
Iso Week 658,2507.369803065372,448.90535818807786,195.10000363038256,342.7663512181592,182.26924682737172,105.31873421320483,167.17860004886597,72.29279408695449,2.190570154
Iso Week 659,2036.092999270851,478.025743888353,200.15531932433012,347.4266541953429,156.63369384994172,137.01233287714197,188.3801167492852,79.19729622358655,1.73403755
Iso Week 660,1805.4989526208835,377.7637848974787,178.80400953184972,324.5902264563274,143.91436240736226,117.99095371712444,157.40250895200515,68.11769350393425,1.865867058
Iso Week 661,1807.2456651496627,476.0666168790264,212.76316376278257,353.30894763438016,138.6604038215842,157.06103578380635,200.8776519101584,61.77024144452973,0.890497627
Iso Week 662,1608.576281441517,407.557995156721,248.761787301127,354.1114731973571,161.80012518830023,144.02075405107783,176.78380063228633,59.75213945994789,1.702968999
Iso Week 663,2352.3758451295143,469.4579873715616,229.2078779991138,380.4315770393691,154.30382246302085,154.817690831009,174.5696765886632,72.71006709482266,1.774007496
Iso Week 664,1537.6531282258863,476.203990893075,263.8601873940189,411.4778724667824,209.7917511912063,142.0976825718704,215.54529715596104,71.47541551847372,1.771926109
Iso Week 665,1664.9344326189655,382.6263437940658,284.1199424691632,431.76555017883913,200.03669700951465,141.3113374974998,183.00724293410343,72.78447234475892,3.326995197
Iso Week 666,1635.523783168837,484.0078974330432,241.9914617219092,503.0384658365935,281.5440453908793,192.44462839546577,229.31276152148877,77.46372323477827,5.102321965
Iso Week 667,1941.326445767511,431.9139870013731,303.7752206418419,667.1476001152496,277.74411614957364,171.774737110507,229.9708716376315,66.55429257974562,6.150051278
Iso Week 668,2343.8743041134726,384.644123893308,347.29725349146605,733.2842433264005,299.0156929804104,230.8680878815808,255.31799468080573,63.55882235977146,7.439434805
Iso Week 669,2197.940888151536,257.305049248976,392.2394700857333,706.9839087009566,309.68735932624804,232.56917166727,253.5604157198409,86.01922657408186,6.44156915
Iso Week 670,2412.3036507689053,266.23465433126734,446.91308104137306,810.7347095549679,350.4206143937172,248.32516039905627,316.12341194101026,71.52700247810787,6.709622227
Iso Week 671,2221.5412355985945,378.6837698743566,426.9813538101037,643.6390685555947,291.6593222208473,311.8652378074317,276.2073105764904,65.46326615660422,7.395096174
Iso Week 672,1661.1396996914334,381.6809407819196,324.0046674934979,507.0421602556376,213.2129433265084,266.56603449091,257.062587096893,88.3081101557797,6.062688196
Iso Week 673,1302.5993823941078,373.4335912530421,219.47507805317443,401.3733571345592,209.0092727972649,161.5631891448507,214.54623876852,67.23888791680565,7.108469846
Iso Week 674,1373.6526431591783,395.9399618748779,234.1022605563668,411.950508076449,174.42869230711813,194.64241422639589,196.54562655239096,75.7586990229635,7.790943561
Iso Week 675,1385.255244467929,387.4244953839956,212.2714443554443,411.4725745076328,223.49522404511728,159.7960807203626,203.36002398125305,92.76897608776724,7.958696406
Iso Week 676,1695.5843978241926,422.2453714212478,241.56526305857977,391.749446624735,226.2387795537996,189.19781470305475,236.0582320843676,86.7894015693859,9.840249069
Iso Week 677,1687.9533368763166,426.1135044524764,261.2156117039783,457.8301988151073,239.6279211620633,195.2180735510937,231.94623780400283,97.23284844674322,12.86066117
Iso Week 678,1545.5763190072623,335.36860222527724,246.3073021854508,486.341810788959,192.97717807176227,194.14314569417317,252.1876242978929,84.74696267606778,15.25579988
Iso Week 679,1614.157159154776,376.7602454755302,254.70005147953512,453.8624610254354,199.26423027954488,217.81960281211937,265.7278966205472,73.55800922751845,12.5477914
Iso Week 680,1396.236063888371,288.427354689215,239.40802685519904,399.0313488535579,194.16197716065156,174.72292634443752,250.99221331680044,71.48681545538608,17.33327732
Iso Week 681,1366.93100791982,300.1190075680317,210.84145265898883,396.44980502867605,164.26841381311002,137.4287715817231,232.35150983214388,95.93124169068678,17.66092247
Iso Week 682,1304.9765187974033,327.78948215342774,217.8483960215112,409.0772396642676,183.787703997824,160.28869796404427,231.16435391022725,89.89794639593003,15.6344815
Iso Week 683,1319.194383701532,296.1736038517747,204.58396604850472,429.592105085902,184.6901985995674,169.46671749172978,272.663542180403,113.27559009335168,15.45326512
Iso Week 684,1126.2172318552991,282.6346304164352,192.97403054418447,404.3810959390038,154.15114141119875,153.29443727761097,260.0259158017752,93.352627917617,17.6672072
Iso Week 685,1172.229224856698,296.5076143575293,203.57263761251187,392.8903881658616,168.40272082008332,135.93218526353718,216.52936171809043,83.4761050562554,14.70389872
Iso Week 686,1107.3835218273855,219.50299832189395,197.33533732108955,419.26795695589374,149.8190770547913,121.10796270251308,189.94341305456587,86.97043641770225,11.95361995
Iso Week 687,1014.1348522109204,256.11184222430165,200.32490631486135,396.604911000636,139.81954975327082,136.9147378924448,227.35916960706723,72.31342061900604,8.953533581
Iso Week 688,770.5939938955606,259.1830239681518,162.49096631906414,367.7723368634306,120.35142858149706,127.6520685307554,202.3650861914622,61.11087647136723,7.639659721
Iso Week 689,761.8633586093076,242.8599616277931,153.74454582177472,271.69958241709605,77.96560537970932,105.8447479615232,178.3576250383753,57.261747999257125,7.266863023
Iso Week 690,675.0299960621045,267.222120368135,207.01320888293216,270.84452171759085,115.7165121507721,157.6537642982502,179.3285974437534,76.3230190521277,4.35439098
Iso Week 691,708.990028159927,244.5197662040878,136.36198004397002,270.17452983179044,118.59504299123776,131.92390083691734,160.24301270541906,71.36657866900704,5.103300683
Iso Week 692,659.7934865337529,229.4779437207902,109.01712623419068,280.685399974527,91.33846175898812,139.17795865656095,177.70090897371054,71.11816193413229,4.28436777
Iso Week 693,633.3050467213022,262.0147130728452,148.76285702510833,282.2095209108043,114.92066743314844,105.69352009792104,171.72623519143048,60.87900666298589,2.962424448
Iso Week 694,595.6112014254717,232.54070917146024,136.0875263178308,261.6208312427107,107.88012048080068,89.5053363184292,188.5491237449237,64.34211582081883,2.505709732
Iso Week 695,576.1793104222633,247.3477167582726,124.59467744669725,260.3590166054928,98.63408610329331,100.67613866372926,186.0229738110203,69.55624162997492,2.345048806
Iso Week 696,593.4145500389933,252.346634072915,138.76978665560097,219.7837537716591,88.96698840501797,125.04262001166042,182.26719713775145,58.26537400116795,2.591606076
Iso Week 697,545.5501366319086,265.1125984288779,105.39387795577925,215.78437354692292,81.62493035310442,96.13504337041137,169.11799512905813,75.44091456601082,2.184524242
Iso Week 698,504.6277487001349,236.2396942123602,106.75168257987798,242.6618738673316,83.27405625936983,69.72154806508131,133.9261827385048,68.56725093045263,3.359707034
Iso Week 699,534.259896276294,237.1935324376989,110.1435387806882,206.77643702505392,58.11649877216769,75.54280180123202,127.54204158427304,69.97083136101345,3.194717182
Iso Week 700,502.329922679345,237.90626261006628,92.26608299468236,172.45483742528566,61.09694023097785,74.31757340409648,126.73824987713802,61.78412214653874,2.142400944
Iso Week 701,399.0264886214857,203.7312579420025,99.9636927521468,155.86307398517988,55.26921032282154,64.4422749455647,136.46945649199398,59.55975205442,1.495646423
Iso Week 702,596.8237721666821,229.94594388504268,77.57430324706691,172.4082400136708,60.809646422654176,96.20275095583182,111.86809503416193,65.89700268898795,1.968037432
Iso Week 703,600.1132097614362,218.78724744553975,72.18398236914898,215.78530564457375,64.04343016513603,81.24284464407869,122.33503606150391,59.77989175563263,1.807416487
Iso Week 704,509.4434557280545,264.73508161014405,84.58488238269936,232.67582614486227,61.41317380867073,96.86603376237436,137.11271321340482,63.37520053314966,1.063268135
Iso Week 705,545.5134613556086,327.38443950439284,110.1833449759559,197.2949873322349,82.92519655596656,77.33964696654591,136.11746745439,54.729645724904735,1.810738337
Iso Week 706,500.8825994391403,277.0463626815056,96.5222151812536,188.25086822995152,87.19210489788794,78.34025214068079,130.6176237924915,65.25686319668083,1.616949512
Iso Week 707,511.4938454848481,285.5707307665534,112.91641272047224,202.30495489990977,95.87862898962304,98.56382154786832,128.02889285225675,62.18007657724648,1.337395232
Iso Week 708,489.85908314893817,253.32739112475505,94.62711392840905,178.6672853463138,70.13640489655825,76.91515172547194,146.66354064175135,70.16689350769296,1.669024333
Iso Week 709,483.33065351349256,289.4935028693621,87.24025243385361,195.84626027680292,84.10475017767332,85.8810570228782,123.89768957071549,64.69777918528457,1.621813812
Iso Week 710,560.2919091476848,309.53240700558723,98.52887635882136,188.08613618077925,78.7027218898018,57.86302128491487,147.048041611605,52.484299448808045,1.377749827
Iso Week 711,633.4335089523422,345.0681114925901,89.06174070029171,207.52643620275776,102.06371958485416,72.65291120809825,133.54146045320743,62.70811360205989,1.422838227
Iso Week 712,854.0316427030256,360.695517815048,116.46398747658692,232.8153728942637,121.00182170764128,78.47122473664449,140.5556409404435,74.11452860663212,1.441948836
Iso Week 713,1144.8477440150225,415.218435166811,141.68262084051327,279.023685830762,175.04852385358618,98.44199639411246,128.52276703262987,51.97481015663333,1.519014365
Iso Week 714,1530.6817758129887,378.643241580866,138.87228046037973,277.1663690752408,178.2646548039065,87.58979221440322,147.14841726913596,69.6711583395776,1.07673519
Iso Week 715,1749.72985558188,385.2748750838036,128.22645991122346,338.3003805118496,214.49970981043796,102.7389325694434,161.0511841805247,51.37031114287863,1.484926756
Iso Week 716,2082.1502119659176,393.4850784632287,160.5809810236385,364.0113116915503,215.7121455360746,102.34296941386717,198.87992383645795,73.70265354967891,2.127570781
Iso Week 717,2487.653485381787,445.4414752910951,180.3176092243617,367.577640418043,205.0607285425192,115.27067506447442,200.88280789715853,72.93183283078613,3.505325274
Iso Week 718,2532.0885157084654,487.68936407652666,193.3345208147404,389.6760062322364,186.21914765977007,140.14423730802017,167.24490229894195,68.27920474238162,4.311835141
Iso Week 719,2310.326275204978,517.7216043571731,160.17439992213275,365.8275168607408,159.56809926914084,157.60258484496717,182.78032052620352,56.677036788135176,5.738256598
Iso Week 720,1979.2369879474516,462.7788552870218,207.0234334305219,379.874796996028,195.60399759829195,140.29848666597076,182.70096087025715,78.07926488401365,5.275877193
Iso Week 721,1779.4647691853893,427.0950111171731,210.68643909247663,384.5197939420384,180.16731492027355,134.28067534559167,192.45360786855383,67.27631606257658,5.670703457
Iso Week 722,1714.9711354091935,411.8725906413434,186.93847967366784,353.3963175316932,142.07018950669175,122.51377497392242,189.6385430969455,63.87197689966259,5.91784561
Iso Week 723,1688.0610598750625,402.0058573353672,205.3728769960508,349.0984789917721,145.62609213359613,127.9335843212364,191.08021124771315,75.86103204372395,6.197945699
Iso Week 724,1634.8579426691508,464.2812550768393,199.72496841656064,367.0191999590399,154.85199935048036,150.4254498306484,159.0648058842393,71.40674576487102,5.775285277
Iso Week 725,1535.3145177354463,448.79619129833225,219.2010569048039,393.1906236219211,168.52365282260703,132.47304765583067,176.94729669698796,78.73311660595589,5.348479375
Iso Week 726,1355.4578489692522,430.9535934493189,273.57486453732207,425.4722093883262,184.52256036638465,181.1933590609293,212.7867836828834,71.69948456642943,6.777119348
Iso Week 727,1310.611485242829,364.42953277651657,292.56737077782867,444.6087341779612,183.30064940675453,148.60088227441528,221.6837964952453,80.39134800255195,7.527346371
Iso Week 728,1326.060297661537,366.1697969159932,304.8760399460989,446.5697063900342,196.870281041705,128.57790891339906,194.6703257372228,59.946256121815225,8.023702256
Iso Week 729,1421.3213686558524,343.922253858664,315.02575460124496,547.0347815548706,207.8399424609576,156.48286188281847,209.58107257689383,94.96908417151468,11.17748752
Iso Week 730,1264.0968200203774,197.0301036905657,267.22397915106023,554.2843914587942,202.15439005942585,164.99290564820748,213.59887745249952,89.10154757323349,17.83007579
Iso Week 731,1392.2612757564796,249.9433287767545,310.1562127273878,524.663955850607,240.44915823983047,216.3621025641937,257.9458669392117,71.8298788100423,21.3214009
Iso Week 732,1501.7796959314087,401.5280444808832,309.9075990901282,582.7378694880732,209.5372705364736,151.1002953502055,249.9774163514142,83.1506547947029,41.0826207
Iso Week 733,1188.0119749104108,379.6250644001943,238.03728776834276,467.2457093692382,177.6267676467046,176.4980438594332,248.43393172219396,69.2958540377903,54.78171744
Iso Week 734,1434.3267837615765,419.2712358887008,223.11100782280135,443.864105287673,212.48051675471083,149.7456330469725,271.0921533527402,83.58231959279227,53.60532456
Iso Week 735,1549.0374086380405,389.56303552354575,216.15144081455,541.3694939967099,216.40854395092612,159.10131711892464,231.39363814498253,73.17076704134941,49.29396863
Iso Week 736,1584.3528776763662,351.99458655641746,248.38783391358385,573.9040294631617,212.60520957233084,164.09928278289811,217.29221117294284,100.92594938044115,40.70527409
Iso Week 737,1652.4584202463054,333.73399373971,244.8868997490676,497.5615382934196,199.7964988689737,166.52253013255418,287.77114299282147,82.65688468201984,32.78362766
Iso Week 738,1554.6683477700449,395.9142984446399,253.38832293861475,540.8840186917416,183.74058308422897,155.5663245810552,242.5721000237852,92.0733417051952,28.9399504
Iso Week 739,2060.0072269858497,337.3902633531387,254.8561271277146,531.283693951922,247.50805318957575,169.64278165264508,272.4294255668723,81.37981045922884,28.65596172
Iso Week 740,1890.4798977240275,361.1242233231556,261.12815967378594,584.5757338838922,216.0058976003873,181.4690961307249,264.0699365352632,120.64558125724264,18.79297894
Iso Week 741,1632.8338322588238,398.8438675157008,230.75532181922057,554.2114873041872,205.9248021564567,196.54352777508413,261.67290734314884,96.01314695625877,21.04515764
Iso Week 742,1899.4044058311115,327.292240613583,234.2201263391032,556.3075939948876,227.097737557888,196.2980302189787,263.08978960929704,121.84822380858236,18.0337182
Iso Week 743,2504.4561258307767,324.19422593518163,242.4050205079741,603.6482887932705,223.20950784330756,198.866473846091,308.85002954404325,113.94166569610204,14.70939159
Iso Week 744,2171.8525310749383,334.00423954000104,264.4707298642033,568.2120308160644,211.98803530728517,148.04882915073694,306.2367423676387,102.11560091409058,9.965211978
Iso Week 745,2128.2342948668693,317.4920670880318,245.1371773404799,554.2644818372216,183.0394835557437,153.50436714654572,302.6173568245909,102.3922068526458,7.868816985
Iso Week 746,1916.53924228862,324.3495816091249,268.33888507565376,598.7351576954768,154.8491128179364,203.1823292020355,255.47962792330287,109.44888091134884,7.90338577
