IsoWeeks,cold flu,flu,flu symptoms,flue,bronchitis,chest infection,colds,laryngitis,pleurisy,sinusitis,gastric flu,sinuses,tonsilitis,Disease Rate
Iso Week 131,201.70887833768757,4162.775576895578,387.2973129365018,699.6945208300842,148.88778496838725,160.70676140633458,128.12250556327362,73.78835212956791,216.20295478151732,256.128207724315,194.28380203459432,169.8751932926438,320.93506578589114,2.027418163
Iso Week 132,118.823111065354,2378.596959138776,442.2736626380929,291.36455379384614,202.10280902682663,186.5648500860681,146.45250467174452,88.35695118913009,153.80739878826927,389.7019668992643,154.21077470881025,118.39277218069732,236.548792172256,1.225998416
Iso Week 133,89.9468011376664,1811.159264797862,260.8769328422031,337.3964468201687,280.3642034793939,46.8046667811896,150.93335766833928,0.0,87.04190413911299,60.59444665223548,0.0,173.14524415088113,266.2956336031693,2.151728887
Iso Week 134,41.91837977235421,1627.642091177568,154.54946182504787,313.543206489537,183.89333207344072,81.12330446389645,187.96316563476088,123.06632833120511,142.72932437583606,242.02640523021728,108.69114644534788,100.25744704858243,255.51519557296572,1.100304289
Iso Week 135,42.29607524335581,2008.581091608261,199.88709913249107,458.0930597568642,86.78584492996468,130.13634477909704,63.490173534310976,42.51699330993001,235.7010560147995,165.9455405493436,69.605244792284,39.85249757235908,82.46579151772595,0.992976347
Iso Week 136,125.51975442290995,1897.8500522632603,151.93155862591956,281.7893808636555,242.55619548341727,257.7992791616494,100.59460805109256,80.13997333562618,87.09984967548816,180.60820021340584,122.88416319297002,45.29518885923778,45.38939680109343,1.221443213
Iso Week 137,123.34431181330942,1307.9777002800245,85.57819548473027,122.24292709801225,219.719451265278,187.00069962183352,0.0,0.0,201.87268994292512,235.7439838323624,89.07299024022684,0.0,103.6512856493207,1.570300679
Iso Week 138,109.77264986442664,2399.368751389377,260.8610541681025,374.1826140723414,171.8829495824841,86.69256558053998,244.4478033313852,41.49255203976332,115.78714914677929,131.21892871060794,72.10213305294094,176.6598504148514,130.9452442444045,1.858792596
Iso Week 139,42.60515256103401,2679.1130988800865,393.6509423351209,339.26051072059573,177.2851616250896,228.85706554864757,115.9722860893616,47.5029898221036,205.12435274523975,177.86725537047928,67.24601453923806,139.60828971973189,0.0,1.753294962
Iso Week 140,0.0,932.1692719719824,90.49006425704276,207.3751422156961,308.96697915022804,138.15098734389798,118.96597384440268,0.0,164.02562724619813,239.4657136281584,202.1149489625473,0.0,160.55353474050386,1.775953701
Iso Week 141,100.63421945957558,984.1092781677614,82.63174349040881,189.73919735550044,308.0099239527907,82.94371409590637,116.21218398417578,0.0,286.8633196754651,191.5618339701457,0.0,79.6371910521156,80.67174651748243,3.153350767
Iso Week 142,0.0,1064.8815446990068,0.0,207.61964862766283,222.4386334134571,191.1300317393136,261.5866570747056,39.63692038149865,85.72157328384353,109.52452281188252,40.9995151300167,41.01654860347441,269.8053183921867,3.210937561
Iso Week 143,38.47656507271866,812.5618174570265,100.03717045207112,338.9027821342726,40.96871146723974,197.6498247332902,148.96620825063715,38.54358283993452,56.53023241208852,256.7157561729149,0.0,138.12941134150284,46.09247571033645,2.28565831
Iso Week 144,87.12721698258864,966.7382764120456,141.312443942764,124.90140935254502,39.73063597708487,58.98290830809087,118.9334536546515,42.46675553074772,211.5557791447725,103.86723407719076,42.46982689834231,84.52648392458285,364.2853035693496,3.686547308
Iso Week 145,37.074089306163856,739.042580528482,204.45889665308576,95.88510751623348,201.22477899105965,59.94062424032343,100.73811122950178,249.87391969673803,66.95779672119204,117.17450407463345,37.74166760267912,134.6660807423986,76.1301583692309,4.080663988
Iso Week 146,77.29926951793293,825.707610583253,80.69976147658569,170.98834090524412,156.13462665307244,0.0,117.03802190219338,36.64259165182475,80.99048025908996,102.21468787175422,98.90184179461042,64.0947651868406,102.45416376061188,4.925181773
Iso Week 147,72.39213661691313,809.7951324979613,145.14649104273147,263.28287988934164,159.36326335768126,83.77541509326849,112.98471100908245,115.31013752617436,41.75148466724973,83.48145742099798,0.0,41.72671858163562,125.49488339695492,5.749136432
Iso Week 148,150.30987214221142,676.0873672466777,49.064616877142406,153.44524377901044,67.72393094105107,158.51162480008026,317.5841135754775,43.46555351695544,83.39014107876658,235.58731452039925,47.97852176745086,42.63063287769474,206.3757339542712,4.236899533
Iso Week 149,42.99117947067992,833.0451280796325,131.19751589691165,223.35857820913787,289.2007661130666,118.53857694125682,126.35365512923627,159.87623028567288,85.41918680724105,84.8634118930571,70.78368155575326,85.84771126089481,167.59960641469948,4.899981785
Iso Week 150,0.0,479.9902092109738,159.30929331550035,123.59935851598324,39.24160388839914,0.0,186.0610143843321,44.31975197499654,201.2809708913824,202.12980514964232,90.74922652599956,89.08418384478098,216.02870664428937,5.226371202
Iso Week 151,38.42343495247746,637.7234030108209,0.0,253.56384641159724,122.88797984548476,38.546298360495655,84.51337278304875,0.0,38.32407449071143,199.28972804867345,0.0,38.562312627788856,84.5781947468856,6.210474017
Iso Week 152,37.40038360427448,322.79818779405844,41.01904727077302,347.1179571920521,146.4817211558159,186.2213244284403,79.31211110126353,41.75668983840021,147.77153044730463,78.32278166059525,39.9597922728478,0.0,149.51232789313102,5.03252004
Iso Week 153,0.0,454.6336191353599,83.02984905000598,237.4123159396401,163.9422786812071,79.90808213062878,0.0,189.04618411795147,114.45780627830834,122.77310385561545,79.3064484399248,125.92866764769953,159.5304368178357,4.633764133
Iso Week 154,43.93372808276274,563.7312628126003,0.0,224.96957952688356,0.0,82.56456062616778,69.20868990117611,40.59170830987187,0.0,123.781207554938,0.0,0.0,102.54862507970986,5.767635976
Iso Week 155,0.0,181.19321227801584,40.70370738793223,126.60927968950575,115.55129254311176,109.65238149368646,40.05352004160685,73.9347003447276,0.0,125.71809354115148,75.63727923182785,125.48392871008404,69.72355874457195,4.821742284
Iso Week 156,45.33420792969546,388.9478828644536,0.0,167.58313377670407,40.22326091200755,124.51981451645918,85.05556852633053,0.0,86.66322393364798,0.0,41.172978931474994,0.0,127.9754455481286,5.79059153
Iso Week 157,0.0,457.1574779317172,0.0,143.1907091727296,39.935574723670406,41.01570261500523,0.0,0.0,83.47491945748693,166.7783999285874,0.0,124.11094589277968,234.4983169778056,5.814019215
Iso Week 158,81.7725414805468,346.7863054541672,81.63189179698746,209.2250497304665,39.03981711360756,124.21418526026842,46.12252530752512,39.184682354875854,191.5831920535504,160.15226218293554,85.74960292882191,0.0,148.56871219844135,11.92695745
Iso Week 159,0.0,338.5731092617113,0.0,360.5286315933476,159.50003138418506,152.84924999273275,108.35881857630088,105.18455413050776,65.95001718803549,80.91132232763958,0.0,39.70994358104793,80.6602481172744,12.34800348
Iso Week 160,78.79594050009801,392.3766702771909,0.0,223.4806962270671,0.0,109.50649779521656,85.69883446425499,0.0,0.0,145.96978869096486,0.0,0.0,40.56295898254498,12.08301186
Iso Week 161,61.7280188280334,446.4650917240729,78.8502350162421,403.1569405690515,83.08045599898558,65.36547335376672,127.727098864394,0.0,0.0,40.6497796303782,39.76190156277563,0.0,40.7514464360441,11.40376115
Iso Week 162,0.0,413.9222046375579,105.67005433430256,193.5223879382297,40.66512261321463,80.40708191401283,58.45457727450343,0.0,180.5480153372916,109.56790442003889,0.0,187.13889998593876,133.191495843605,16.31684648
Iso Week 163,0.0,510.726551695845,0.0,405.72204924429167,42.30736905884236,217.73987488956544,158.37834919652758,42.38040825569385,38.2424262617331,141.18160697852795,59.35993676883798,38.74591598865693,135.70348791751482,24.22514048
Iso Week 164,76.40632733662626,452.0720881008363,36.4148147649188,484.18518130696833,0.0,81.1064791724207,120.0869897308906,80.73094827738286,37.72668532026528,155.22860682485728,0.0,38.68021492666412,157.34587012920434,28.71605829
Iso Week 165,119.05715098206328,624.2884507171503,114.05023746024784,324.84311385555395,155.7019680076426,152.10813601499763,73.0066227078648,0.0,37.16967018505829,195.72810292887075,0.0,81.87823338125327,212.09220217046573,25.79300543
Iso Week 166,72.61853834270589,620.8992949518789,109.22905282429508,201.4899032873172,108.77469574412508,73.56026058747783,128.92057970580527,0.0,134.4728325444051,71.46871739048838,35.8253582287515,56.87986595407783,152.0505360074292,18.83699171
Iso Week 167,0.0,550.5179910325121,35.51356394400129,219.85390757831792,183.2008984280293,35.67767371098801,291.07612960480776,34.32843058850448,38.85704414912413,107.73851160489842,0.0,0.0,88.12185697606697,12.86632412
Iso Week 168,71.36789587265636,794.8336629586134,90.41140422764362,396.9730437800617,265.7916296470106,253.6710564295191,200.07668694892203,36.46846034619189,35.24232515622621,0.0,109.3872197485169,93.12886038146432,203.3073616167042,7.674193901
Iso Week 169,74.29240432580319,922.6721651830966,0.0,356.61746531215795,33.28796192040543,193.7477820537799,213.1292015179096,33.37890027598289,71.56771512180298,156.79928739972397,0.0,37.87110066820541,141.4337352072874,6.934823447
Iso Week 170,202.39626709710797,1194.3101965810313,71.43902616932824,334.6118763049625,190.3778104916313,84.6481960314236,101.93753736391533,0.0,95.12222151872592,137.56036886527474,0.0,193.7693907189413,158.55288456233615,7.75487161
Iso Week 171,200.27777932808337,1216.333581783151,205.9757319199201,280.8692176656015,251.92248116480968,67.42781804428611,244.91718795630445,72.22397098762819,67.13771635105145,37.37199235475229,33.20385558055081,37.99597315786726,126.38254889617797,5.33410633
Iso Week 172,69.57372440845184,1024.2534726085312,156.6236120550093,341.4882322148423,105.81122764001852,156.16002181536322,112.04769066348808,71.87670149788364,35.3101713569936,267.9013770843848,74.71114018612874,72.12348091650703,125.11442868890413,4.189336527
Iso Week 173,69.1839940685724,994.217291410985,100.76625968411112,378.34050440354974,306.6079402224327,153.4311667885877,273.37235528934343,191.70784342895783,32.5152485688339,103.58660358211766,34.24051278919567,34.10928910589657,172.04649018299807,3.415783092
Iso Week 174,99.97948075774208,1058.0807452002773,87.86022636179749,207.29267922442108,286.8694609038726,80.80271344436669,194.54152713682672,37.01227954070706,32.69631349513099,65.05247647203319,65.5668297201495,36.92039577955204,193.1476371379017,3.578082979
Iso Week 175,203.25833511958663,997.6699081307517,134.28214315086544,383.2412300079412,129.55870032345192,120.35826322188773,151.68975839761833,62.44228818054163,0.0,212.76470465871245,31.615368054742703,33.551195314895125,153.61078678241006,3.165497305
Iso Week 176,158.884952982594,774.4856992958639,78.62756214109514,325.1012255908976,144.41004139087474,113.20967912300674,110.10782031646713,47.79378315102669,85.25121636795494,110.99175043503736,32.555060350289935,78.82725472006898,161.36213908695194,2.750301211
Iso Week 177,201.6093624430989,977.179699361052,169.2818839621866,293.7582139600568,269.2980325735611,263.5646254580578,62.753149810714085,63.75604808567524,50.73663738615494,94.98026600758018,116.21929349950732,82.58513103970192,159.52007698281702,3.482448985
Iso Week 178,35.800324426732125,931.6788263287934,206.2897878818383,166.18985274579154,145.33284271608846,65.65198182235328,128.09399072313994,62.36520420249389,121.9233481539342,171.19405634814498,32.19604435939254,98.49633046561232,62.32291908598818,3.22732414
Iso Week 179,64.391206639633,585.7623869941177,174.68811239368247,300.816679241122,286.8410311912284,218.13433234331245,67.72094510021186,67.1075008915741,192.5310606715275,67.4391804169076,149.30959624179218,199.56334968021184,99.90949918847794,2.142383906
Iso Week 180,197.57728013179505,822.1185139076211,177.01254943083865,178.7054056873676,177.0072848384901,147.33624311133514,143.13079116320316,34.02192938519239,160.05342996705,159.5317230298127,79.03694346335054,65.16274962029797,213.4563577646489,2.883287555
Iso Week 181,165.10606895810082,565.2702949130014,109.37890786128436,192.0354399968813,69.36481970222052,71.18748834570319,158.56961522233854,0.0,124.9860851414254,171.96174659641528,120.74256537969556,0.0,130.52931654773084,1.873939578
Iso Week 182,232.94719770054573,1033.4000342285792,0.0,427.58613402752025,230.1718579799482,0.0,66.34136791407045,66.08725567509836,0.0,87.39064511415295,139.40136848460273,39.53268269653775,39.49984826169442,2.610940153
Iso Week 183,55.34601418548802,625.2773310884114,101.6991962910818,359.8066871499992,389.84130916179066,177.22399518219478,162.86700780774638,109.9884726938952,148.085551712753,320.4443712213293,102.09035104344314,45.41699330602509,99.02893450344708,2.582600606
Iso Week 184,63.62978803125202,818.8753508591744,222.5395152023373,415.6450907363304,182.34462463479457,155.4607758738302,284.2452553023339,33.01105257516398,143.05847611777662,119.47398542451522,63.65830534760962,167.62946415228424,45.93536222349275,2.379495371
Iso Week 185,132.0218157398781,903.2806131327596,57.355443023024456,358.68224164340467,191.7516293235671,163.2226275262233,59.9045069704779,89.19268168235713,174.74507980053767,235.66758939919063,87.14084669116986,115.60481652617622,161.19618010594402,2.248547073
Iso Week 186,115.54067164188092,710.1249251362187,143.0810654352113,318.7244236312236,200.5427561452182,240.0611035554065,84.03755911188749,56.45403181593549,172.20428659884016,88.25180171294599,28.183078938379587,59.26133123866001,111.75091355837652,1.675637436
Iso Week 187,86.62912467275207,884.6578915444873,127.01783172305288,384.98705524063297,185.29846524666723,140.85122113516445,201.87566166956057,56.595562443838055,84.37170105580833,200.31085095761335,27.92196420487792,0.0,157.83168255132674,2.455372302
Iso Week 188,171.14442977739117,814.2748911920526,197.8794050795254,325.3692107798674,183.9352887114572,292.7957932293372,244.22307050549355,56.293855342653,146.79826925920534,304.2977243718754,0.0,130.0268840655896,116.2454567509726,2.084229986
Iso Week 189,143.30843572834718,2439.365821889919,211.6063269664847,278.3335097013938,189.21209078814397,256.6662956410637,175.08838549590453,57.33291733954473,146.68974295506354,244.2461950320257,99.2464917024876,45.75881415770157,231.22089184277652,1.834747924
Iso Week 190,197.0272860162408,1858.8892104737304,308.89115290167734,362.5551674152716,232.8243996105655,131.04132109551213,126.58707345602949,82.61758722180902,129.87039644322078,256.69862520307123,58.28539862440739,85.98610628552021,177.29445605309544,1.762539938
Iso Week 191,114.96965944871008,981.3979118256236,296.69893091864503,351.00745835793816,146.11601603808506,116.42384933989533,281.5333712710949,60.291819329669856,176.64402579280895,178.3017940313526,119.74659968618452,0.0,178.75521918196156,2.415105117
Iso Week 192,100.22204215767816,1123.7543814207274,197.4093789392103,214.4926722076941,154.1222241423325,258.17015558314256,240.26829140968871,30.80756057516295,56.38391863047055,172.2599708712644,115.62696901346588,112.75679389268804,229.0880086221432,1.300021017
Iso Week 193,109.63864702654688,865.2401005076734,270.49787787013923,316.1310011286778,151.28471670909366,263.25695605320925,86.68250556340374,99.6398095340614,125.36098143760232,150.13491830221332,0.0,39.64384913413768,136.19533132980288,1.75602623
Iso Week 194,174.30339541979455,904.4754302564272,138.49568184345912,297.0513451865128,216.3199125472528,164.43789303064895,131.81707734157905,67.19625055702241,206.63908119234517,55.15118338043177,28.20842501745704,0.0,54.25132912202183,2.405940791
Iso Week 195,28.175022527537013,634.5813894184719,84.8217917085601,222.50853922034057,233.91106091063912,149.87003854971866,109.3863608271993,82.00765064969752,182.6452352145637,193.15675982250104,55.48913451604846,30.331306905629084,211.0649620344083,2.640155909
Iso Week 196,59.14671421322755,465.987141994468,114.55133957792482,246.6706004400294,200.67254768225413,175.2432276573109,146.09325674865434,129.84393277863794,114.70644962431211,179.74826751500186,28.89822503878085,99.55384688763274,169.23261685588747,3.507733223
Iso Week 197,182.2990510955624,582.2416852424686,68.16429109869934,278.29328104720395,167.96223228355922,152.6812021690732,177.46891585239587,95.27336359303672,125.16684744722878,112.80952727192668,57.91402484890542,27.50157800135346,112.26686050666832,4.396832212
Iso Week 198,120.36645321760206,529.0510193331232,59.45188769085614,207.195309759425,107.21002030852496,131.98697279021832,102.43689390041034,87.57622357540518,127.33484831498122,186.84641301575348,28.41195651160461,42.934428984998185,127.0906259692714,4.553550539
Iso Week 199,28.70101478961537,641.6771514592702,190.05041055326788,364.6314433325568,112.95430719286932,139.3371963961175,218.7506285765514,30.547756122114443,76.79702763511717,206.99614686795397,33.07040003291262,76.97066334363561,168.31928222150287,6.07976335
Iso Week 200,41.49495968086511,349.8591649030344,71.33826623733262,281.8889393251365,103.59712091350475,283.87486164538615,119.5320570822614,87.68938114750988,60.38854996454391,159.16185799346005,60.32490588794595,101.66738161497726,57.89765464243588,5.549465105
Iso Week 201,81.44925428987081,575.7284476512486,123.9704549039244,287.9994002210361,164.5426279116661,134.73539375904502,108.3137213256326,27.585158220612584,135.9224821785085,154.68351687996716,0.0,46.81262271463528,197.7775944561149,6.79523317
Iso Week 202,0.0,540.159842105659,56.20687713942497,282.308343821334,144.8750539990209,133.05974318230952,63.06733933821444,56.41248832281956,95.21490367617626,176.1718062496067,29.549725670492823,73.36822130691856,172.92359054805462,6.560318313
